,CP,CP_CI_HP,Date,HP,LP,emaCP5,emaCP_CI_HP5,emaCP20,emaCP_CI_HP20,minHP3,avCP_CI_HP50,avCP_CI_HP10
391,11476.95,11476.95,2018-09-05,11542.65,11393.85,11559.13319338254,11559.13319338254,11512.51887347494,11512.51887347494,11542.65,11211.925000000003,11619.910000000002
392,11520.3,11520.3,2018-09-04,11602.55,11496.85,11600.22479007381,11600.22479007381,11516.262965419672,11516.262965419672,11602.55,11197.635000000002,11629.305000000002
393,11582.35,11582.35,2018-09-03,11751.8,11567.4,11640.187185110713,11640.187185110713,11515.838014411216,11515.838014411216,11698.8,11183.666000000001,11632.45
394,11680.5,11680.5,2018-08-31,11727.65,11640.1,11669.10577766607,11669.10577766607,11508.83675277029,11508.83675277029,11698.8,11166.841,11621.29
395,11676.8,11676.8,2018-08-30,11698.8,11639.7,11663.408666499103,11663.408666499103,11490.766937272427,11490.766937272427,11698.8,11148.672000000002,11591.745
396,11691.9,11691.9,2018-08-29,11753.2,11678.85,11656.712999748654,11656.712999748654,11471.184509616895,11471.184509616895,11700.95,11129.345,11567.575
397,11738.5,11738.5,2018-08-28,11760.2,11710.5,11639.119499622979,11639.119499622979,11447.951300102883,11447.951300102883,11604.6,11111.503999999999,11533.960000000003
398,11691.95,11691.95,2018-08-27,11700.95,11595.6,11589.429249434466,11589.429249434466,11417.3672264295,11417.3672264295,11604.6,11093.087999999998,11503.060000000001
399,11557.1,11557.1,2018-08-24,11604.6,11532.0,11538.1688741517,11538.1688741517,11388.463776579974,11388.463776579974,11581.75,11075.41,11480.935000000001
400,11582.75,11582.75,2018-08-23,11620.7,11546.7,11528.703311227546,11528.703311227546,11370.71259516734,11370.71259516734,11565.3,11061.402,11470.225000000002
401,11570.9,11570.9,2018-08-21,11581.75,11539.6,11501.679966841319,11501.679966841319,11348.39286834285,11348.39286834285,11486.45,11046.604,11450.895
402,11551.75,11551.75,2018-08-20,11565.3,11499.65,11467.06995026198,11467.06995026198,11324.971065010517,11324.971065010517,11449.85,11030.924999999997,11432.515000000003
403,11470.75,11470.75,2018-08-17,11486.45,11431.8,11424.729925392967,11424.729925392967,11301.09959816952,11301.09959816952,11449.85,11015.242999999999,11413.420000000002
404,11385.05,11385.05,2018-08-16,11449.85,11366.25,11401.71988808945,11401.71988808945,11283.24166113473,11283.24166113473,11406.3,11001.194999999998,11390.815000000002
405,11435.1,11435.1,2018-08-14,11452.45,11370.8,11410.054832134174,11410.054832134174,11272.524993885756,11272.524993885756,11406.3,10987.186999999998,11386.930000000002
406,11355.75,11355.75,2018-08-13,11406.3,11340.3,11397.53224820126,11397.53224820126,11255.411835347415,11255.411835347415,11406.3,10970.347999999998,11379.070000000002
407,11429.5,11429.5,2018-08-10,11478.75,11419.65,11418.42337230189,11418.42337230189,11244.849923278722,11244.849923278722,11459.95,10955.802999999998,11375.45
408,11470.7,11470.7,2018-08-09,11495.2,11454.1,11412.885058452834,11412.885058452834,11225.413073097536,11225.413073097536,11428.95,10941.136999999997,11360.335000000003
409,11450.0,11450.0,2018-08-08,11459.95,11379.3,11383.977587679248,11383.977587679248,11199.593396581486,11199.593396581486,11427.65,10926.445999999998,11329.995000000003
410,11389.45,11389.45,2018-08-07,11428.95,11359.7,11350.966381518872,11350.966381518872,11173.234806747958,11173.234806747958,11368.0,10909.732999999998,11298.195000000003
411,11387.1,11387.1,2018-08-06,11427.65,11370.6,11331.724572278308,11331.724572278308,11150.475312721426,11150.475312721426,11328.9,10894.61,11272.680000000004
412,11360.8,11360.8,2018-08-03,11368.0,11294.55,11304.03685841746,11304.03685841746,11125.567450902628,11125.567450902628,11328.9,10880.641000000001,11242.445000000003
413,11244.7,11244.7,2018-08-02,11328.9,11234.95,11275.655287626189,11275.655287626189,11100.80612994501,11100.80612994501,11328.9,10865.528,11207.385000000002
414,11346.2,11346.2,2018-08-01,11390.55,11313.55,11291.132931439282,11291.132931439282,11085.659406781328,11085.659406781328,11328.1,10850.911,11178.625000000004
415,11356.5,11356.5,2018-07-31,11366.0,11267.75,11263.599397158921,11263.599397158921,11058.234081179362,11058.234081179362,11283.4,10832.594000000001,11142.050000000003
416,11319.55,11319.55,2018-07-30,11328.1,11261.45,11217.149095738381,11217.149095738381,11026.837668671926,11026.837668671926,11185.85,10816.198,11107.205000000004
417,11278.35,11278.35,2018-07-27,11283.4,11210.25,11165.948643607571,11165.948643607571,10996.025844321603,10996.025844321603,11157.15,10800.140999999998,11068.935000000003
418,11167.3,11167.3,2018-07-26,11185.85,11125.7,11109.747965411354,11109.747965411354,10966.30751214493,10966.30751214493,11143.4,10786.502,11042.990000000002
419,11132.0,11132.0,2018-07-25,11157.15,11113.25,11080.97194811703,11080.97194811703,10945.150408160185,10945.150408160185,11093.4,10776.809999999998,11028.580000000002
420,11134.3,11134.3,2018-07-24,11143.4,11092.5,11055.457922175545,11055.457922175545,10925.482030071782,10925.482030071782,11030.25,10768.991999999997,11010.210000000003
421,11084.75,11084.75,2018-07-23,11093.4,11010.95,11016.036883263316,11016.036883263316,10903.50119113197,10903.50119113197,11006.5,10762.342999999995,10991.505000000001
422,11010.2,11010.2,2018-07-20,11030.25,10946.2,10981.680324894973,10981.680324894973,10884.422369145863,10884.422369145863,11006.5,10756.779999999995,10968.320000000002
423,10957.1,10957.1,2018-07-19,11006.5,10935.45,10967.420487342457,10967.420487342457,10871.182618529638,10871.182618529638,11006.5,10752.705999999996,10944.565
424,10980.45,10980.45,2018-07-18,11076.2,10956.3,10972.580731013684,10972.580731013684,10862.13868363802,10862.13868363802,11018.5,10747.894999999997,10923.83
425,11008.05,11008.05,2018-07-17,11018.5,10925.6,10968.646096520526,10968.646096520526,10849.684860863075,10849.684860863075,11018.5,10743.119999999997,10902.775
426,10936.85,10936.85,2018-07-16,11019.5,10926.25,10948.944144780788,10948.944144780788,10833.014846217084,10833.014846217084,11019.5,10737.314999999997,10871.96
427,11018.9,11018.9,2018-07-13,11071.35,10999.75,10954.99121717118,10954.99121717118,10822.084830029407,10822.084830029407,10976.65,10732.887999999999,10844.005
428,11023.2,11023.2,2018-07-12,11078.3,10999.65,10923.03682575677,10923.03682575677,10801.367443716714,10801.367443716714,10956.9,10724.874999999998,10813.545
429,10948.3,10948.3,2018-07-11,10976.65,10923.0,10872.955238635153,10872.955238635153,10778.016648318473,10778.016648318473,10860.35,10718.003999999999,10770.135
430,10947.25,10947.25,2018-07-10,10956.9,10876.65,10835.28285795273,10835.28285795273,10760.092084983577,10760.092084983577,10816.35,10713.399,10742.445
431,10852.9,10852.9,2018-07-09,10860.35,10807.15,10779.299286929096,10779.299286929096,10740.391251823952,10740.391251823952,10786.05,10709.240999999998,10724.634999999998
432,10772.65,10772.65,2018-07-06,10816.35,10735.05,10742.498930393642,10742.498930393642,10728.548225700157,10728.548225700157,10777.15,10706.028999999999,10715.59
433,10749.75,10749.75,2018-07-05,10786.05,10726.25,10727.42339559046,10727.42339559046,10723.905933668593,10723.905933668593,10713.3,10702.931999999999,10720.51
434,10769.9,10769.9,2018-07-04,10777.15,10677.75,10716.260093385688,10716.260093385688,10721.185505633708,10721.185505633708,10713.3,10699.348,10719.645
435,10699.9,10699.9,2018-07-03,10713.3,10630.25,10689.440140078534,10689.440140078534,10716.057664121467,10716.057664121467,10713.3,10696.237,10719.860000000002
436,10657.3,10657.3,2018-07-02,10736.15,10604.65,10684.210210117799,10684.210210117799,10717.758470871095,10717.758470871095,10674.2,10693.932999999997,10720.915000000003
437,10714.3,10714.3,2018-06-29,10723.05,10612.35,10697.665315176697,10697.665315176697,10724.122520436473,10724.122520436473,10674.2,10692.067999999997,10735.170000000002
438,10589.1,10589.1,2018-06-28,10674.2,10557.7,10689.347972765045,10689.347972765045,10725.156469956102,10725.156469956102,10674.2,10689.087999999998,10745.510000000002
439,10671.4,10671.4,2018-06-27,10785.5,10652.4,10739.471959147566,10739.471959147566,10739.478203635692,10739.478203635692,10785.5,10687.829999999998,10767.405000000002
440,10769.15,10769.15,2018-06-26,10805.25,10732.55,10773.507938721348,10773.507938721348,10746.644330334184,10746.644330334184,10805.25,10685.375999999997,10785.935000000001
441,10762.45,10762.45,2018-06-25,10831.05,10753.05,10775.686908082022,10775.686908082022,10744.275312474625,10744.275312474625,10809.6,10680.559999999996,10793.305000000004
442,10821.85,10821.85,2018-06-22,10837.0,10710.45,10782.30536212303,10782.30536212303,10742.362187471954,10742.362187471954,10781.8,10674.922999999995,10795.755000000003
443,10741.1,10741.1,2018-06-21,10809.6,10725.9,10762.533043184545,10762.533043184545,10733.995049311106,10733.995049311106,10781.8,10667.658999999996,10790.335000000003
444,10772.05,10772.05,2018-06-20,10781.8,10724.05,10773.249564776816,10773.249564776816,10733.247159764906,10733.247159764906,10781.8,10661.179999999998,10793.060000000001
445,10710.45,10710.45,2018-06-19,10789.45,10701.2,10773.849347165222,10773.849347165222,10729.162650266475,10729.162650266475,10789.45,10653.783999999996,10784.320000000002
446,10799.85,10799.85,2018-06-18,10830.2,10787.35,10805.549020747832,10805.549020747832,10731.132402926105,10731.132402926105,10830.2,10647.161999999997,10772.59
447,10817.7,10817.7,2018-06-15,10834.0,10755.4,10808.398531121746,10808.398531121746,10723.89897165517,10723.89897165517,10833.7,10637.796999999997,10755.455
448,10808.05,10808.05,2018-06-14,10833.7,10773.55,10803.747796682617,10803.747796682617,10714.025179197819,10714.025179197819,10833.7,10627.945999999998,10743.305
449,10856.7,10856.7,2018-06-13,10893.25,10842.65,10801.596695023925,10801.596695023925,10704.127829639694,10704.127829639694,10850.55,10614.352999999997,10736.115
450,10842.85,10842.85,2018-06-12,10856.55,10789.4,10774.045042535887,10774.045042535887,10688.067601180714,10688.067601180714,10779.45,10602.118999999999,10711.880000000001
451,10786.95,10786.95,2018-06-11,10850.55,10777.05,10739.642563803829,10739.642563803829,10671.774717094473,10671.774717094473,10779.45,10589.498,10690.925
452,10767.65,10767.65,2018-06-08,10779.45,10709.05,10715.988845705742,10715.988845705742,10659.651003104416,10659.651003104416,10698.35,10576.033000000001,10681.095
453,10768.35,10768.35,2018-06-07,10818.0,10722.6,10690.15826855861,10690.15826855861,10648.282687641724,10648.282687641724,10633.15,10564.363000000001,10664.845
454,10684.65,10684.65,2018-06-06,10698.35,10587.5,10651.062402837915,10651.062402837915,10635.644023182957,10635.644023182957,10633.15,10551.609000000002,10639.395
455,10593.15,10593.15,2018-06-05,10633.15,10550.9,10634.268604256873,10634.268604256873,10630.485499307477,10630.485499307477,10633.15,10537.877000000002,10613.965
456,10628.5,10628.5,2018-06-04,10770.3,10618.35,10654.82790638531,10654.82790638531,10634.41555186616,10634.41555186616,10763.8,10528.309000000001,10608.320000000002
457,10696.2,10696.2,2018-06-01,10764.75,10681.5,10667.991859577964,10667.991859577964,10635.03824153628,10635.03824153628,10648.7,10518.844000000001,10597.140000000001
458,10736.15,10736.15,2018-05-31,10763.8,10620.4,10653.887789366945,10653.887789366945,10628.600161697992,10628.600161697992,10648.7,10507.407000000001,10587.16
459,10614.35,10614.35,2018-05-30,10648.7,10558.45,10612.756684050415,10612.756684050415,10617.279126087255,10617.279126087255,10648.7,10494.569000000001,10581.815
460,10633.3,10633.3,2018-05-29,10717.25,10616.1,10611.960026075621,10611.960026075621,10617.58745514907,10617.58745514907,10628.05,10486.185000000003,10594.490000000002
461,10688.65,10688.65,2018-05-28,10709.8,10640.55,10601.290039113432,10601.290039113432,10615.933503059498,10615.933503059498,10535.15,10480.722000000002,10611.345000000001
462,10605.15,10605.15,2018-05-25,10628.05,10524.0,10557.610058670147,10557.610058670147,10608.279134960496,10608.279134960496,10533.55,10475.167000000001,10623.140000000003
463,10513.85,10513.85,2018-05-24,10535.15,10419.8,10533.84008800522,10533.84008800522,10608.608517587916,10608.608517587916,10533.55,10471.601,10643.275000000003
464,10430.35,10430.35,2018-05-23,10533.55,10417.8,10543.835132007827,10543.835132007827,10618.583098386644,10618.583098386644,10533.55,10469.752000000002,10663.545000000002
465,10536.7,10536.7,2018-05-22,10558.6,10490.55,10600.57769801174,10600.57769801174,10638.397108743133,10638.397108743133,10558.6,10465.682000000003,10694.680000000002
466,10516.7,10516.7,2018-05-21,10621.7,10505.8,10632.516547017609,10632.516547017609,10649.102067558199,10649.102067558199,10621.7,10459.801000000001,10712.790000000003
467,10596.4,10596.4,2018-05-18,10674.95,10589.1,10690.424820526412,10690.424820526412,10663.039127301166,10663.039127301166,10674.95,10452.551000000003,10732.670000000002
468,10682.7,10682.7,2018-05-17,10777.25,10664.5,10737.437230789617,10737.437230789617,10670.053772280238,10670.053772280238,10777.25,10445.608000000002,10734.855000000003
469,10741.1,10741.1,2018-05-16,10790.45,10699.7,10764.805846184425,10764.805846184425,10668.722590415,10668.722590415,10790.45,10439.131000000003,10734.550000000003
470,10801.85,10801.85,2018-05-15,10929.2,10781.4,10776.658769276635,10776.658769276635,10661.103915721842,10661.103915721842,10812.05,10433.476000000002,10732.245000000003
471,10806.6,10806.6,2018-05-14,10834.85,10774.75,10764.06315391495,10764.06315391495,10646.288538429404,10646.288538429404,10785.55,10427.296000000002,10725.995000000003
472,10806.5,10806.5,2018-05-11,10812.05,10724.45,10742.794730872425,10742.794730872425,10629.413647737761,10629.413647737761,10766.25,10422.250000000002,10714.565000000002
473,10716.55,10716.55,2018-05-10,10785.55,10705.0,10710.942096308636,10710.942096308636,10610.772979078578,10610.772979078578,10758.55,10417.772,10695.695000000003
474,10741.7,10741.7,2018-05-09,10766.25,10689.85,10708.138144462953,10708.138144462953,10599.63855582369,10599.63855582369,10725.65,10413.262,10681.095000000003
475,10717.8,10717.8,2018-05-08,10758.55,10689.4,10691.357216694429,10691.357216694429,10584.684719594607,10584.684719594607,10700.45,10406.082,10668.360000000004
476,10715.5,10715.5,2018-05-07,10725.65,10635.65,10678.135825041643,10678.135825041643,10570.67258481509,10570.67258481509,10700.45,10399.675,10655.050000000003
477,10618.25,10618.25,2018-05-04,10700.45,10601.6,10659.453737562464,10659.453737562464,10555.427593742996,10555.427593742996,10700.45,10392.573,10639.905000000002
478,10679.65,10679.65,2018-05-03,10720.6,10647.45,10680.055606343694,10680.055606343694,10548.814708873837,10548.814708873837,10720.6,10387.776000000002,10634.610000000004
479,10718.05,10718.05,2018-05-02,10784.65,10689.8,10680.25840951554,10680.25840951554,10535.04257296582,10535.04257296582,10719.8,10383.229000000001,10619.265000000003
480,10739.35,10739.35,2018-04-30,10759.0,10704.6,10661.362614273308,10661.362614273308,10515.778633278012,10515.778633278012,10628.4,10379.778,10602.330000000004
481,10692.3,10692.3,2018-04-27,10719.8,10647.55,10622.368921409961,10622.368921409961,10492.244805202014,10492.244805202014,10612.6,10375.009000000002,10581.230000000003
482,10617.8,10617.8,2018-04-26,10628.4,10559.65,10587.403382114942,10587.403382114942,10471.186363644332,10471.186363644332,10612.6,10371.958,10560.060000000003
483,10570.55,10570.55,2018-04-25,10612.6,10536.45,10572.205073172414,10572.205073172414,10455.753349291104,10455.753349291104,10612.6,,10544.145000000002
484,10614.35,10614.35,2018-04-24,10636.8,10569.0,10573.03260975862,10573.03260975862,10443.669491321747,10443.669491321747,10582.35,,10528.805000000002
485,10584.7,10584.7,2018-04-23,10638.35,10514.95,10552.373914637928,10552.373914637928,10425.703121987195,10425.703121987195,10572.2,,10507.595000000001
486,10564.05,10564.05,2018-04-20,10582.35,10527.45,10536.210871956891,10536.210871956891,10408.966608512163,10408.966608512163,10572.2,,10487.060000000001
487,10565.3,10565.3,2018-04-19,10572.2,10546.2,10522.291307935337,10522.291307935337,10392.642040987126,10392.642040987126,10560.45,,10463.815000000002
488,10526.2,10526.2,2018-04-18,10594.2,10509.7,10500.786961903004,10500.786961903004,10374.46751898577,10374.46751898577,10540.15,,10439.800000000001
489,10548.7,10548.7,2018-04-17,10560.45,10495.65,10488.080442854505,10488.080442854505,10358.495678879008,10358.495678879008,10519.9,,10400.02
490,10528.35,10528.35,2018-04-16,10540.15,10396.35,10457.770664281757,10457.770664281757,10338.474171392587,10338.474171392587,10469.9,,10369.650000000001
491,10480.6,10480.6,2018-04-13,10519.9,10451.45,10422.480996422635,10422.480996422635,10318.48724206549,10318.48724206549,10428.15,,10337.995
492,10458.65,10458.65,2018-04-12,10469.9,10395.25,10393.421494633953,10393.421494633953,10301.422741230279,10301.422741230279,10424.85,,10301.305
493,10417.15,10417.15,2018-04-11,10428.15,10355.6,10360.80724195093,10360.80724195093,10284.872503465047,10284.872503465047,10397.7,,10273.855
494,10402.25,10402.25,2018-04-10,10424.85,10381.5,10332.635862926392,10332.635862926392,10270.948556461368,10270.948556461368,10350.45,,10245.205
495,10379.35,10379.35,2018-04-09,10397.7,10328.5,10297.828794389587,10297.828794389587,10257.127351878355,10257.127351878355,10331.8,,10204.785
496,10331.6,10331.6,2018-04-06,10350.45,10290.85,10257.068191584378,10257.068191584378,10244.261809970812,10244.261809970812,10279.85,,10178.325
497,10325.15,10325.15,2018-04-05,10331.8,10227.45,10219.802287376566,10219.802287376566,10235.068316283528,10235.068316283528,10255.35,,10160.689999999999
498,10128.4,10128.4,2018-04-04,10279.85,10111.3,10167.128431064848,10167.128431064848,10225.586033787058,10225.586033787058,10220.1,,10140.61
499,10245.0,10245.0,2018-04-03,10255.35,10171.05,10186.492646597273,10186.492646597273,10235.816142606747,10235.816142606747,10158.35,,10137.195000000002
500,10211.8,10211.8,2018-04-02,10220.1,10127.75,10157.238969895909,10157.238969895909,10234.849420775878,10234.849420775878,10158.35,,10132.210000000001
501,10113.7,10113.7,2018-03-28,10158.35,10096.9,10129.958454843862,10129.958454843862,10237.275675594392,10237.275675594392,10143.5,,10147.045
502,10184.15,10184.15,2018-03-27,10207.9,10139.65,10138.087682265792,10138.087682265792,10250.283641446433,10250.283641446433,10027.7,,10176.765
503,10130.65,10130.65,2018-03-26,10143.5,9958.55,10115.056523398689,10115.056523398689,10257.245077388163,10257.245077388163,10027.7,,10201.035
504,9998.05,9998.05,2018-03-23,10027.7,9951.9,10107.259785098031,10107.259785098031,10270.570875007968,10270.570875007968,10027.7,,10230.11
505,10114.75,10114.75,2018-03-22,10207.85,10105.4,10161.864677647045,10161.864677647045,10299.257282903545,10299.257282903545,10155.65,,10252.990000000002
506,10155.25,10155.25,2018-03-21,10227.3,10132.95,10185.422016470566,10185.422016470566,10318.679102156551,10318.679102156551,10155.65,,10265.78
507,10124.35,10124.35,2018-03-20,10155.65,10049.1,10200.508024705849,10200.508024705849,10335.882165541452,10335.882165541452,10155.65,,10265.675
508,10094.25,10094.25,2018-03-19,10224.55,10075.3,10238.587037058773,10238.587037058773,10358.148709282657,10358.148709282657,10224.55,,10278.164999999999
509,10195.15,10195.15,2018-03-16,10346.3,10180.25,10310.755555588159,10310.755555588159,10385.927520786094,10385.927520786094,10346.3,,10304.625
510,10360.15,10360.15,2018-03-15,10420.0,10346.2,10368.558333382236,10368.558333382236,10406.009365079366,10406.009365079366,10420.0,,10330.945000000002
511,10410.9,10410.9,2018-03-14,10420.35,10336.3,10372.762500073353,10372.762500073353,10410.836666666668,10410.836666666668,10420.35,,10344.215000000002
512,10426.85,10426.85,2018-03-13,10478.6,10377.85,10353.69375011003,10353.69375011003,10410.830000000002,10410.830000000002,10296.7,,10358.555000000004
513,10421.4,10421.4,2018-03-12,10433.65,10295.45,10317.115625165041,10317.115625165041,,,10270.35,,10374.130000000003
514,10226.85,10226.85,2018-03-09,10296.7,10211.9,10264.973437747562,10264.973437747562,,,10243.35,,10381.095000000005
515,10242.65,10242.65,2018-03-08,10270.35,10146.4,10284.03515662134,10284.03515662134,,,10243.35,,10396.680000000004
516,10154.2,10154.2,2018-03-07,10243.35,10141.55,10304.727734932007,10304.727734932007,,,10243.35,,10412.160000000003
517,10249.25,10249.25,2018-03-06,10441.35,10215.9,10379.99160239801,10379.99160239801,,,10428.7,,10432.780000000002
518,10358.85,10358.85,2018-03-05,10428.7,10323.9,10445.362403597013,10445.362403597013,,,10428.7,,10445.695000000003
519,10458.35,10458.35,2018-03-01,10525.5,10447.15,10488.61860539552,10488.61860539552,,,10525.5,,10455.040000000003
520,10492.85,10492.85,2018-02-28,10535.5,10461.55,10503.75290809328,10503.75290809328,,,10535.5,,10463.755000000001
521,10554.3,10554.3,2018-02-27,10631.65,10537.25,10509.204362139919,10509.204362139919,,,10499.1,,10464.560000000001
522,10582.6,10582.6,2018-02-26,10592.95,10520.2,10486.656543209878,10486.656543209878,,,10397.55,,10463.105
523,10491.05,10491.05,2018-02-23,10499.1,10396.65,10438.684814814816,10438.684814814816,,,10397.55,,
524,10382.7,10382.7,2018-02-22,10397.55,10340.65,10412.502222222225,10412.502222222225,,,10397.55,,
525,10397.45,10397.45,2018-02-21,10426.1,10349.6,10427.403333333335,10427.403333333335,,,10426.1,,
526,10360.4,10360.4,2018-02-20,10429.35,10347.65,10442.380000000001,10442.380000000001,,,10429.35,,
527,10378.4,10378.4,2018-02-19,10489.35,10302.75,10483.369999999999,10483.369999999999,,,10489.35,,
528,10452.3,10452.3,2018-02-16,10612.9,10434.05,,,,,10590.55,,
529,10545.5,10545.5,2018-02-15,10618.1,10511.05,,,,,10555.5,,
530,10500.9,10500.9,2018-02-14,10590.55,10456.65,,,,,10555.5,,
531,10539.75,10539.75,2018-02-12,10555.5,10485.4,,,,,10555.5,,
